"p.id","p.name","name","id","bytes","path"
2986777,"1804 Survey design for untrawlable habitat in the Gulf of Alaska","Data",2986779,27180697,"/Data"
2986777,"1804 Survey design for untrawlable habitat in the Gulf of Alaska","Final Report",39357351,4090540,"/Final Report"
2986777,"1804 Survey design for untrawlable habitat in the Gulf of Alaska","Media Products",2986780,0,"/Media Products"
2986796,"1805 Spatio-temporal model for estimating groundfish availability","Admin",2986797,1944857,"/Admin"
2986796,"1805 Spatio-temporal model for estimating groundfish availability","Data",2986798,0,"/Media Products/Data"
2986796,"1805 Spatio-temporal model for estimating groundfish availability","Data & metadata",41662744,29570209,"/Data & metadata"
2986796,"1805 Spatio-temporal model for estimating groundfish availability","Final Report",41662074,22982744,"/Final Report"
2986796,"1805 Spatio-temporal model for estimating groundfish availability","Media Products",2986799,29570461,"/Media Products"
2986816,"1806  Pcod IBM Validation and Enhancement","2014",41728971,5477042093,"/IBM_Results/2014"
2986816,"1806  Pcod IBM Validation and Enhancement","2016",41728973,5526278387,"/IBM_Results/2016"
2986816,"1806  Pcod IBM Validation and Enhancement","2017",41728974,5725564857,"/IBM_Results/2017"
2986816,"1806  Pcod IBM Validation and Enhancement","2018",41728975,5819435150,"/IBM_Results/2018"
2986816,"1806  Pcod IBM Validation and Enhancement","2019",41728976,6240551898,"/IBM_Results/2019"
2986816,"1806  Pcod IBM Validation and Enhancement","2020",41728977,5849968268,"/IBM_Results/2020"
2986816,"1806  Pcod IBM Validation and Enhancement","Admin",2986817,23167711,"/Admin"
2986816,"1806  Pcod IBM Validation and Enhancement","Axds.211112.01",41791382,0,"/IBM_Results/From drives/Axds.211112.01"
2986816,"1806  Pcod IBM Validation and Enhancement","Axds.211112.02",41791408,0,"/IBM_Results/From drives/Axds.211112.02"
2986816,"1806  Pcod IBM Validation and Enhancement","Data",2986818,78105818957,"/Data"
2986816,"1806  Pcod IBM Validation and Enhancement","field_sampling",42207533,18711257,"/Data/field_sampling"
2986816,"1806  Pcod IBM Validation and Enhancement","Final report",41798279,14670511,"/Final report"
2986816,"1806  Pcod IBM Validation and Enhancement","Final report drafts",41713864,0,"/Final report drafts"
2986816,"1806  Pcod IBM Validation and Enhancement","From drives",41791379,0,"/IBM_Results/From drives"
2986816,"1806  Pcod IBM Validation and Enhancement","IBM_Results",41728970,34813102436,"/IBM_Results"
2986816,"1806  Pcod IBM Validation and Enhancement","Media Products",2986819,0,"/Media Products"
2986816,"1806  Pcod IBM Validation and Enhancement","model_results",42768949,34204237820,"/Data/model_results"
2986816,"1806  Pcod IBM Validation and Enhancement","ModelRunFiles",41733878,87271042,"/IBM_Results/ModelRunFiles"
2986816,"1806  Pcod IBM Validation and Enhancement","PacificCodIBM",41738072,86985584,"/IBM_Results/PacificCodIBM"
2986840,"1807 Ichthyophonus in Pacific Herring","Admin",2986841,2545519,"/Admin"
2986840,"1807 Ichthyophonus in Pacific Herring","Data",2986842,973511,"/Data"
2986840,"1807 Ichthyophonus in Pacific Herring","Final report",8133153,1666563,"/Final report"
2986840,"1807 Ichthyophonus in Pacific Herring","Media Products",2986843,0,"/Media Products"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Admin",2986859,465926,"/Admin"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Final Report",41730374,1363497,"/Final Report"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Genetic Data",41729235,470737077,"/Genetic Data"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Media Products",2986861,0,"/Media Products"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Presentations",7816786,6081573,"/Presentations"
2986858,"1808 Identifying distinct herring stocks via genetic sequencing","Tissue Samples",2986860,50842,"/Tissue Samples"
2986876,"1809 Integrated abundance and movement models for marine mammals","Admin",2986877,5342297,"/Admin"
2986876,"1809 Integrated abundance and movement models for marine mammals","Data",2986878,637370,"/Data"
2986876,"1809 Integrated abundance and movement models for marine mammals","Final report",24222867,4266496,"/Final report"
2986876,"1809 Integrated abundance and movement models for marine mammals","Media Products",2986879,0,"/Media Products"
2986894,"1810 Identifying Ambiguous Bering Sea calls","Admin",2986895,26126138,"/Admin"
2986894,"1810 Identifying Ambiguous Bering Sea calls","Data",2986896,17985,"/Data"
2986894,"1810 Identifying Ambiguous Bering Sea calls","Media Products",2986897,0,"/Media Products"
2986915,"1811 Establishing baseline ringed seal sea ice breeding habitat","Admin",2986916,6917801,"/Admin"
2986915,"1811 Establishing baseline ringed seal sea ice breeding habitat","Data",2986917,1964525,"/Data"
2986915,"1811 Establishing baseline ringed seal sea ice breeding habitat","Final Report",39357441,1627336,"/Final Report"
2986915,"1811 Establishing baseline ringed seal sea ice breeding habitat","Media Products",2986918,0,"/Media Products"
2986915,"1811 Establishing baseline ringed seal sea ice breeding habitat","Publications",41784299,575918,"/Publications"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","1. BP574 (18-5, A4)",6318755,1295087,"/Geo Processing/KGorman GLS processing files/1. BP574 (18-5, A4)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018-19Geos_FINALruns",39905474,15308441,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018-2020Geos_FINALruns",39905907,2446370,"/Geo Processing/ProbGLS processing/2018-2020Geos_FINALruns"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018-2020_WetDry_DailyProportions",7622678,449904,"/Geo Processing/WetDry Activity Data/2018-2020_WetDry_DailyProportions"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018_ALS",6600029,1781160388,"/Photos/Video/2018_ALS"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018 GoPro",6603822,3978734643,"/Photos/Video/2018 GoPro"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018_KBG",6866547,390909002,"/Photos/Video/2018_KBG"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2018_WetDry_DailyProportions",7622600,1702801,"/Geo Processing/WetDry Activity Data/2018_WetDry_DailyProportions"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019-2020Geos_FINALruns",39905688,17736202,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019-2021Geos_FINALruns",39905975,1396637,"/Geo Processing/ProbGLS processing/2019-2021Geos_FINALruns"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019_ALS",6600367,943385031,"/Photos/Video/2019_ALS"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019 Geo Downloads",39905146,159224616,"/Geo Processing/GLS Downloads/2019 Geo Downloads"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019_KBG",6866622,164945101,"/Photos/Video/2019_KBG"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2019_WetDry_DailyProportions",7622633,2072898,"/Geo Processing/WetDry Activity Data/2019_WetDry_DailyProportions"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2020_ALS",6602271,696332639,"/Photos/Video/2020_ALS"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2020 Geo Downloads",39905284,274571059,"/Geo Processing/GLS Downloads/2020 Geo Downloads"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2020_KBG",6866929,89926858,"/Photos/Video/2020_KBG"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2021 Geo Downloads",39905458,49091057,"/Geo Processing/GLS Downloads/2021 Geo Downloads"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","2. YVH215 (18-2, A1)",6318743,1295062,"/Geo Processing/KGorman GLS processing files/2. YVH215 (18-2, A1)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","3. BP576 (18-10, A6)",6318747,1295056,"/Geo Processing/KGorman GLS processing files/3. BP576 (18-10, A6)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","4. BP584 (18-18, F5)",6318751,1295203,"/Geo Processing/KGorman GLS processing files/4. BP584 (18-18, F5)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","5. BP582 (18-16, F3)",6318837,1294886,"/Geo Processing/KGorman GLS processing files/5. BP582 (18-16, F3)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","6. BP586 (18-20, F8)",6318841,1295057,"/Geo Processing/KGorman GLS processing files/6. BP586 (18-20, F8)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","7. BP588 (18-22, G0)",6318845,1295029,"/Geo Processing/KGorman GLS processing files/7. BP588 (18-22, G0)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","8. BP593 (18-27, G5)",6318849,1295081,"/Geo Processing/KGorman GLS processing files/8. BP593 (18-27, G5)"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","A1 BP571",39905147,10286415,"/Geo Processing/GLS Downloads/2019 Geo Downloads/A1 BP571"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","A4 BP574",39905155,10422341,"/Geo Processing/GLS Downloads/2019 Geo Downloads/A4 BP574"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","A6 BP576",39905163,10405651,"/Geo Processing/GLS Downloads/2019 Geo Downloads/A6 BP576"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Admin",2986934,5803116,"/Admin"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Archive Packages",41673059,112494825,"/Archive Packages"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP573_final",39905475,8022129,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP573_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP574_final",39905485,384696,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP574_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP575",39905171,3553756,"/Geo Processing/GLS Downloads/2019 Geo Downloads/BP575"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP575_final",39905500,637216,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP575_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP576_final",39905508,358243,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP576_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP579_final",39905908,713421,"/Geo Processing/ProbGLS processing/2018-2020Geos_FINALruns/BP579_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP582_final",39905524,894746,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP582_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP584_final",39905534,379039,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP584_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP586_final",39905547,341810,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP586_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP587_final",39905928,1003196,"/Geo Processing/ProbGLS processing/2018-2020Geos_FINALruns/BP587_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP588_final",39905561,348706,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP588_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP591_final",39905574,375055,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP591_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP592_final",39905950,729753,"/Geo Processing/ProbGLS processing/2018-2020Geos_FINALruns/BP592_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP593_final",39905587,383557,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP593_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP594_final",39905601,855016,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP594_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP595_final",39905609,349450,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP595_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP596_final",39905624,352426,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP596_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP953_final",39905637,346789,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP953_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BP954_final",39905651,842244,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/BP954_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT131_final_failedearly",39905689,94765,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT131_final_failedearly"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT132_final",39905700,1111736,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT132_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT134_final",39905709,1117788,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT134_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT135_final",39905718,1102663,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT135_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT136",39905976,706399,"/Geo Processing/ProbGLS processing/2019-2021Geos_FINALruns/BT136"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT137_final",39905732,1213944,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT137_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT138_final",39905741,1098754,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT138_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT139_final",39905751,1170996,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT139_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT142_final",39905761,1085115,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT142_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT143_final_failedearly",39905771,328540,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT143_final_failedearly"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT144_final",39905781,1090630,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT144_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT145_final",39905792,1173606,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT145_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT146_final",39905801,1159780,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT146_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT147",39905986,690238,"/Geo Processing/ProbGLS processing/2019-2021Geos_FINALruns/BT147"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT149_final",39905811,1177960,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT149_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT150_final",39905821,1085109,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT150_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT154_final",39905830,1355213,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT154_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT155_final",39905841,384876,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT155_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT156_final_failedearly",39905850,375991,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT156_final_failedearly"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT157_final",39905859,393010,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT157_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT158_final",39905868,388820,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT158_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT159_final",39905877,407706,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT159_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT160_final",39905888,366172,"/Geo Processing/ProbGLS processing/2019-2020Geos_FINALruns/BT160_final"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","BT160_pre-calibration data",39905435,202842,"/Geo Processing/GLS Downloads/2020 Geo Downloads/BT160_pre-calibration data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Change Point Analysis",41730634,19111880,"/Frontiers in Marine Science/GitHub/Change Point Analysis"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Data",2986935,25141866,"/Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","DNA sexing results",5207158,428462,"/Data/DNA sexing results"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Env from Alexis",6602162,1967659679,"/Geo Processing/Env from Alexis"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Environmental Data",41730807,2727881280,"/Frontiers in Marine Science/GitHub/Geolocator Processing/Environmental Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","F3 BP582",39905178,10405721,"/Geo Processing/GLS Downloads/2019 Geo Downloads/F3 BP582"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","F5 BP584",39905186,10372037,"/Geo Processing/GLS Downloads/2019 Geo Downloads/F5 BP584"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","F8 BP586",39905195,10309663,"/Geo Processing/GLS Downloads/2019 Geo Downloads/F8 BP586"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Field Data",41673060,28665,"/Archive Packages/Field Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Field Data",6602130,112823,"/Data/Field Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Figures",41730446,2589976,"/Frontiers in Marine Science/Figures"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Final Report",41722194,11359072,"/Final Report"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Final Report Drafts",41710192,619576511,"/Final Report Drafts"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","From James Fox",39905443,21286373,"/Geo Processing/GLS Downloads/2020 Geo Downloads/From James Fox"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Frontiers in Marine Science",41730425,2825121283,"/Frontiers in Marine Science"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G0 BP588",39905203,10378015,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G0 BP588"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G3 BP591",39905211,10374165,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G3 BP591"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G5 BP593",39905219,10423081,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G5 BP593"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G6 BP594",39905227,10399376,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G6 BP594"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G7 BP595",39905236,10396890,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G7 BP595"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","G8 BP573",39905247,10379734,"/Geo Processing/GLS Downloads/2019 Geo Downloads/G8 BP573"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Geo Data",41673061,62100406,"/Archive Packages/Geo Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Geolocator Processing",41730635,2789989180,"/Frontiers in Marine Science/GitHub/Geolocator Processing"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Geo Processing",6602126,2576629777,"/Geo Processing"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","GitHub",41730452,2818316024,"/Frontiers in Marine Science/GitHub"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","GLS Downloads",39905145,482886732,"/Geo Processing/GLS Downloads"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Kernel Density Estimation",41730637,9187428,"/Frontiers in Marine Science/GitHub/Kernel Density Estimation"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","KGorman GLS processing files",6317433,84509762,"/Geo Processing/KGorman GLS processing files"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","KUD Maps",39906034,561167,"/KUD Maps"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Linear Modeling",41730636,20044,"/Frontiers in Marine Science/GitHub/Linear Modeling"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","M0 BP596",39905256,10399281,"/Geo Processing/GLS Downloads/2019 Geo Downloads/M0 BP596"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Media Products",2986936,0,"/Media Products"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Migration Summaries",39906012,157305,"/Migration Summaries"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Most Probable Locs with Residency Info",41673301,9183140,"/Data/Most Probable Locs with Residency Info"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Oceanographic variables",41714467,124896591,"/Oceanographic variables"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","P0 BP953",39905266,10363525,"/Geo Processing/GLS Downloads/2019 Geo Downloads/P0 BP953"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","P1 BP954",39905275,10354965,"/Geo Processing/GLS Downloads/2019 Geo Downloads/P1 BP954"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Permits",3207861,3188241,"/Archive Packages/Reports/Permits"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Photos/Video",3207863,27321945451,"/Photos/Video"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","ProbGLS processing",39905473,36887650,"/Geo Processing/ProbGLS processing"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","R Code",39906005,692198,"/R Code"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Reports",3207860,38931792,"/Archive Packages/Reports"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Scanned Data Sheets",6579711,15243259,"/Data/Scanned Data Sheets"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","SuppMaterials",41730451,1492525,"/Frontiers in Marine Science/SuppMaterials"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Trail Cam 6.27.2020_KBG",6852979,14390728402,"/Photos/Video/Trail Cam 6.27.2020_KBG"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","Trail Cam 6.29.20_KBG",6865650,4848617709,"/Photos/Video/Trail Cam 6.29.20_KBG"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","WetDry Activity Data",39905102,4225603,"/Geo Processing/WetDry Activity Data"
2986933,"1812 Resolving the annual pelagic distribution of Tufted Puffins","YVH215_final",39905659,353594,"/Geo Processing/ProbGLS processing/2018-19Geos_FINALruns/YVH215_final"
2986951,"1813 Distribution and abundance of Chukchi Sea polar bears and seals","Admin",2986952,10290793,"/Admin"
2986951,"1813 Distribution and abundance of Chukchi Sea polar bears and seals","Data",2986953,9654585,"/Data"
2986951,"1813 Distribution and abundance of Chukchi Sea polar bears and seals","Final report",24216916,3277508,"/Final report"
2986951,"1813 Distribution and abundance of Chukchi Sea polar bears and seals","Media Products",2986954,0,"/Media Products"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Admin",2986975,3188599,"/Admin"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Benthic community Composition",41714212,92655,"/Data/Benthic community Composition"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Bird body condition",41714213,8415,"/Data/Bird body condition"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Bird Phenology",41714210,21869,"/Data/Bird Phenology"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Data",2986976,128044,"/Data"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Final Report",41724004,1022035,"/Final Report"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","Media Products",2986977,0,"/Media Products"
2986974,"1814 Impact of lagoon habitat change on Steller's eiders","physical measurements",41714211,5105,"/Data/physical measurements"
2986995,"1815 Bayesian Integration of LTK and Western Science","Admin",2986996,1687726,"/Admin"
2986995,"1815 Bayesian Integration of LTK and Western Science","AMSS_2019",5000725,55185305,"/Media Products/AMSS_2019"
2986995,"1815 Bayesian Integration of LTK and Western Science","ArcticNet_2018",5000726,56993900,"/Media Products/ArcticNet_2018"
2986995,"1815 Bayesian Integration of LTK and Western Science","Bearded_seals",5000723,0,"/Data/Telemetry/Bearded_seals"
2986995,"1815 Bayesian Integration of LTK and Western Science","Data",2986997,3683239,"/Data"
2986995,"1815 Bayesian Integration of LTK and Western Science","Media Products",2986998,112179205,"/Media Products"
