"p.id","p.name","name","id","bytes","path"
2577529,"1715 Diet and reproductive rates in variable populations of two otariids","Final Report",6360845,882075,"/Final Report"
2577529,"1715 Diet and reproductive rates in variable populations of two otariids","Media Products",2577532,9562184,"/Media Products"
2577550,"1716 The relationship between polar bear stress hormones and sea ice change","Admin",2577551,122216,"/Admin"
2577550,"1716 The relationship between polar bear stress hormones and sea ice change","Data",2577552,42747,"/Data"
2577550,"1716 The relationship between polar bear stress hormones and sea ice change","final report",7345112,2423035,"/final report"
2577550,"1716 The relationship between polar bear stress hormones and sea ice change","Media Products",2577553,0,"/Media Products"
2577572,"1717 Reliable Areas of Uncertainty for Vocalizing Marine Mammals","Admin",2577573,89052,"/Admin"
2577572,"1717 Reliable Areas of Uncertainty for Vocalizing Marine Mammals","Data",2577574,109657531,"/Data"
2577572,"1717 Reliable Areas of Uncertainty for Vocalizing Marine Mammals","Final Report",6345166,285422,"/Final Report"
2577572,"1717 Reliable Areas of Uncertainty for Vocalizing Marine Mammals","Media Products",2577575,0,"/Media Products"
2577572,"1717 Reliable Areas of Uncertainty for Vocalizing Marine Mammals","Publications",39366943,1518431,"/Publications"
2577588,"1718 Cook Inlet Beluga Whale Reproductive Rates","Admin",2577589,3142791,"/Admin"
2577588,"1718 Cook Inlet Beluga Whale Reproductive Rates","Data",2577590,28485,"/Data"
2577588,"1718 Cook Inlet Beluga Whale Reproductive Rates","final report",6550489,2147439,"/final report"
2577588,"1718 Cook Inlet Beluga Whale Reproductive Rates","Media Products",2577591,0,"/Media Products"
2577588,"1718 Cook Inlet Beluga Whale Reproductive Rates","Publications",41851301,4575033,"/Publications"
2577604,"1719 Policy Choices and Permit Migration in an LEP Fishery","Admin",2577605,3260926,"/Admin"
2577604,"1719 Policy Choices and Permit Migration in an LEP Fishery","Data",2577606,0,"/Data"
2577604,"1719 Policy Choices and Permit Migration in an LEP Fishery","Final Report",6350852,3260926,"/Final Report"
2577604,"1719 Policy Choices and Permit Migration in an LEP Fishery","Media Products",2577607,0,"/Media Products"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Addicott et. al (2019, CJFAS)",6548687,77575,"/Data/Addicott et. al (2019, CJFAS)"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Admin",2577623,50823040,"/Admin"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Data",2577624,5033529,"/Data"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Final report",6574004,128325,"/Final report"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Kroetz et. al (2019, PNAS)",6548706,105620,"/Data/Kroetz et. al (2019, PNAS)"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Media Products",2577625,0,"/Media Products"
2577622,"1720 Connecting Fishery Policies to Fishing Portfolios","Watson et. al (2020) Local Multipliers",6525657,779147,"/Data/Watson et. al (2020) Local Multipliers"
2577642,"1721 Effective Co-management of Marine Mammals in Alaska","Admin",2577643,2069100,"/Admin"
2577642,"1721 Effective Co-management of Marine Mammals in Alaska","Data",2577644,4124198,"/Data"
2577642,"1721 Effective Co-management of Marine Mammals in Alaska","Final Report",5262487,2069100,"/Final Report"
2577642,"1721 Effective Co-management of Marine Mammals in Alaska","Media Products",2577645,1260919,"/Media Products"
2577660,"1722 COASST Citizen Science","Admin",2577661,34673566,"/Admin"
2577660,"1722 COASST Citizen Science","Data",2577662,42238,"/Data"
2577660,"1722 COASST Citizen Science","Final Report",6323342,20380087,"/Final Report"
2577660,"1722 COASST Citizen Science","Media Products",2577663,0,"/Media Products"
2577681,"1723 Epigenetic aging of Cook Inlet beluga whales","Admin",2577682,0,"/Admin"
2577681,"1723 Epigenetic aging of Cook Inlet beluga whales","Data",2577683,109693786,"/Data"
2577681,"1723 Epigenetic aging of Cook Inlet beluga whales","Final Report",6354354,628334,"/Final Report"
2577681,"1723 Epigenetic aging of Cook Inlet beluga whales","Media Products",2577684,0,"/Media Products"
2577697,"1724 A sex identification assay for Chinook salmon","Admin",2577698,3789845,"/Admin"
2577697,"1724 A sex identification assay for Chinook salmon","Data",2577699,0,"/Data"
2577697,"1724 A sex identification assay for Chinook salmon","Final Report",6348692,3789845,"/Final Report"
2577697,"1724 A sex identification assay for Chinook salmon","Media Products",2577700,0,"/Media Products"
2577716,"1725 Improving satellite collars","Admin",2577717,0,"/Admin"
2577716,"1725 Improving satellite collars","Data",2577718,7593,"/Data"
2577716,"1725 Improving satellite collars","Media Products",2577719,0,"/Media Products"
2577737,"1726 Whaling data rescue","Admin",2577738,932569,"/Admin"
2577737,"1726 Whaling data rescue","Data",2577739,5669570,"/Data"
2577737,"1726 Whaling data rescue","Final Report",3030306,1845139,"/Final Report"
2577737,"1726 Whaling data rescue","Media Products",2577740,0,"/Media Products"
2577754,"1727 Archiving seabird specimens from the Selendang Ayu oil spill.","Admin",2577755,2649535,"/Admin"
2577754,"1727 Archiving seabird specimens from the Selendang Ayu oil spill.","Data",2577756,269601,"/Data"
2577754,"1727 Archiving seabird specimens from the Selendang Ayu oil spill.","Final Report",5335817,2487082,"/Final Report"
2577754,"1727 Archiving seabird specimens from the Selendang Ayu oil spill.","Media Products",2577757,0,"/Media Products"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Admin",2577772,174034,"/Admin"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Archive",8105157,16613171,"/Archive"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","data",5214812,55589816,"/Data/Parsing/data"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Data",2577773,81011698,"/Data"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","F030 Broad",5214813,15334868,"/Data/Parsing/data/F030 Broad"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","F124 Zooplankton",5214844,6059665,"/Data/Parsing/data/F124 Zooplankton"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","F132 Carey",5214884,8067916,"/Data/Parsing/data/F132 Carey"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Final Report",5335815,6031043,"/Final Report"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","formats",5214845,8566,"/Data/Parsing/data/F124 Zooplankton/formats"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","formats",5214814,13025,"/Data/Parsing/data/F030 Broad/formats"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","formats",5214885,11067,"/Data/Parsing/data/F132 Carey/formats"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","input",5214828,4445932,"/Data/Parsing/data/F030 Broad/input"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","input",5214898,2108207,"/Data/Parsing/data/F132 Carey/input"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","input",5214856,2357040,"/Data/Parsing/data/F124 Zooplankton/input"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Media Products",2577774,0,"/Media Products"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Metadata for Data Tables",5230913,105941,"/Data/Metadata for Data Tables"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","nodcparse",5214797,83706,"/Data/Parsing/nodcparse"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","output_csv",5214872,2531709,"/Data/Parsing/data/F124 Zooplankton/output_csv"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","output_csv",5214830,6480014,"/Data/Parsing/data/F030 Broad/output_csv"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","output_csv",5214900,3874232,"/Data/Parsing/data/F132 Carey/output_csv"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Parsing",5214794,55679360,"/Data/Parsing"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","Reference Documents",5229764,8613226,"/Data/Reference Documents"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","split",5214907,2074410,"/Data/Parsing/data/F132 Carey/split"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","split",5214878,1162350,"/Data/Parsing/data/F124 Zooplankton/split"
2577771,"1728 Data Rescue: NODC Files of Benthic Infauna, 1971-1980","split",5214837,4395897,"/Data/Parsing/data/F030 Broad/split"
